id;x;y
22;75.041768;62.256647
22;73.485979;64.185608
22;71.893774;65.513429
22;69.344150;65.432185
22;66.733307;66.774130
22;64.013285;68.870011
22;63.751534;71.934271
22;63.107016;74.950340
22;62.068928;77.354892
22;62.587752;79.496440
22;62.688151;81.493919
22;61.891282;83.599963
22;61.426443;85.977175
22;60.539731;88.203079
22;58.542715;89.233255
22;56.873032;91.163021
22;55.054643;92.485382
22;53.140276;91.906419
22;51.134778;93.383910
22;49.064339;93.256425
22;47.617898;94.637660
22;47.099845;96.631982
22;47.223509;98.628155
22;48.067617;100.441296
22;48.843882;102.436466
22;50.094843;104.345628
22;52.267642;105.155974
22;54.446514;106.108837
22;56.813136;106.771129
22;59.050128;104.877985
22;61.747520;102.774292
22;64.749974;100.854617
22;68.032176;99.425096
22;70.053517;96.886736
22;71.685361;94.137720
22;73.721913;91.854829
22;74.140162;88.955169
22;73.333546;86.442802
22;71.359599;84.971064
22;70.090820;82.738549
22;69.535224;80.667257
22;70.045194;78.153523
22;68.723134;76.368270
22;67.039421;75.288867
22;65.836298;73.691214
22;63.834908;73.576118
22;61.835530;73.526247
22;60.024863;72.571537
22;57.685155;71.798073
22;56.148848;69.858591
22;54.431173;68.113297
22;51.835652;66.777524
22;48.606192;67.842787
22;46.584102;71.050832
22;43.192985;72.946812
22;40.029176;75.817549
22;37.914610;79.867591
22;38.138525;84.862575
22;39.290211;89.728130
22;36.622731;93.957143
22;34.461030;98.465696
23;-35.878009;106.535155
23;-32.521518;105.373295
23;-29.251094;105.501562
23;-26.356390;104.987023
23;-23.485826;103.932497
23;-21.143627;104.967269
23;-18.198501;105.016838
23;-16.491979;107.526771
23;-13.129966;107.877122
23;-10.116476;106.877489
23;-6.627113;106.640088
23;-5.126415;103.918509
23;-5.877138;100.448720
23;-7.602433;97.436105
23;-9.966464;94.408212
23;-10.905762;90.345166
23;-11.036172;86.557978
23;-13.670064;84.377732
23;-16.721962;82.197966
23;-19.296039;79.957731
23;-20.355361;76.620953
23;-21.053117;73.031402
23;-23.229057;70.504069
23;-25.881786;68.472917
23;-25.901242;65.148878
23;-25.880134;61.423240
23;-23.395712;58.229340
23;-24.075070;54.512687
23;-22.032173;51.375160
23;-21.897693;47.986328
23;-24.358239;45.078136
23;-28.344737;43.676118
23;-29.749378;39.567767
23;-31.453297;35.841935
23;-35.170688;33.184638
23;-37.489339;29.601188
23;-40.345597;25.978592
23;-42.071687;22.133721
23;-45.746547;21.174349
23;-47.507647;17.984735
23;-50.154175;15.063081
23;-53.675258;14.751648
23;-57.225631;14.385282
23;-60.082857;16.530249
23;-63.559103;18.217436
23;-67.108902;20.312271
23;-70.607946;21.503565
23;-71.525827;25.017543
23;-71.820953;28.182321
23;-71.675237;31.736109
23;-72.028881;35.419406
23;-70.969963;38.692808
23;-68.407607;40.145377
23;-66.358150;42.301288
23;-65.392898;44.736955
23;-66.816980;47.060847
23;-68.514934;49.616605
23;-67.752965;52.695575
23;-69.641018;55.791716
23;-70.051506;59.453535
23;-69.843917;63.272042
23;-68.822562;67.089138
23;-67.137668;70.442878
23;-68.000667;74.454067
23;-67.572395;78.318766
23;-66.276002;81.967556
23;-65.241195;85.520982
23;-62.125717;86.602680
23;-61.208719;89.446447
23;-60.344790;92.578391
23;-62.255313;94.721764
23;-65.505300;94.472603
23;-68.653436;95.540440
23;-71.580440;94.840614
23;-73.994826;93.713024
23;-76.439359;92.147695
23;-76.906771;88.984910
23;-79.106284;87.288024
23;-81.433467;86.735822
23;-83.858432;86.437854
23;-85.958714;85.291632
23;-87.931054;85.818689
23;-89.750557;84.988381
23;-91.341780;83.776768
23;-93.752145;83.736082
23;-95.547775;84.616827
23;-97.401946;85.366529
23;-99.384758;85.104893
23;-101.018995;83.758795
23;-102.986329;83.398795
23;-105.126514;83.439033
23;-107.400373;82.171494
23;-109.601993;82.740960
23;-111.582958;82.030993
23;-113.738713;82.515050
23;-115.700711;82.903076
23;-118.138083;83.005881
23;-121.021430;83.239306
23;-124.389973;83.557849
23;-127.570021;85.471501
23;-130.833222;85.795613
23;-133.350456;84.353892
23;-136.616225;83.674651
23;-139.509011;82.432258
23;-142.436192;84.046617
23;-143.843943;87.217760
23;-143.981759;90.265182
23;-143.494154;93.189468
23;-143.043102;96.345096
23;-142.428521;99.313487
23;-143.810433;102.063928
23;-146.321996;103.565448
23;-149.333353;102.932349
23;-152.056053;104.162832
23;-154.514244;104.949563
23;-156.816578;106.961949
23;-159.757982;107.199842
23;-161.932233;105.364966
23;-162.098889;102.995675
23;-160.413922;101.634230
23;-157.978715;101.500868
23;-155.805140;100.451620
23;-153.683293;101.162301
23;-151.985438;99.815368
23;-149.874212;98.938092
23;-149.062495;96.691885
23;-147.444553;95.389247
23;-145.377631;94.736753
23;-143.410972;94.373092
23;-141.934683;93.023807
23;-141.877835;91.024615
23;-140.883185;89.289486
23;-139.710909;87.553915
23;-139.582850;85.558019
23;-138.161734;84.024417
23;-138.337659;81.963805
23;-138.619739;79.478410
23;-137.479865;77.682975
23;-137.912320;75.720953
23;-139.157460;73.594101
23;-140.409589;71.811417
23;-142.211426;70.943442
23;-144.348293;70.677825
23;-146.239397;71.328768
23;-148.690125;71.098852
23;-150.444281;72.983602
23;-152.728631;75.009887
23;-155.777725;75.326831
23;-158.561277;73.588673
23;-160.726549;71.616753
23;-163.712917;70.270609
23;-166.569834;70.877195
23;-168.989793;71.783519
23;-170.038916;74.260175
23;-169.131315;76.282321
23;-167.786606;77.762780
23;-167.223047;79.968654
23;-166.643496;81.882843
23;-167.462292;83.868537
23;-167.506196;85.904418
23;-167.316633;87.895414
23;-168.971500;89.215299
23;-171.059353;90.103545
23;-172.834298;91.571704
23;-173.378862;94.173752
23;-175.311390;96.368416
23;-176.775843;98.362063
23;-178.654814;100.282446
23;-179.455512;102.701019
23;-178.436997;104.533639
23;-177.806117;107.047491
23;-175.102774;108.058287
23;-172.624398;108.428506
23;-169.866434;107.710330
23;-167.618877;108.902115
23;-167.252330;111.817629
23;-166.679070;114.273709
23;-167.512671;116.362985
23;-167.134174;118.427351
23;-166.591843;120.772086
23;-165.687186;122.555788
23;-165.459758;124.542815
23;-163.692378;125.478961
23;-162.789504;127.374518
23;-162.437416;129.343282
23;-163.972240;130.963425
23;-165.776601;131.826143
23;-166.701046;133.676430
23;-165.705986;135.447821
23;-163.715385;135.641493
23;-161.743548;135.975944
23;-159.785790;136.384827
23;-157.829582;135.968596
23;-155.897348;135.452386
23;-155.225689;133.568540
23;-153.552710;132.131305
23;-152.128739;130.726918
23;-152.222172;128.504400
23;-151.221659;126.133234
23;-150.342619;123.197944
24;-43.650591;115.256525
24;-45.172832;110.619965
24;-48.334382;106.746387
24;-52.013571;103.924843
24;-56.140923;102.242468
24;-57.886874;97.914664
24;-61.536409;94.951776
24;-64.912335;91.438129
24;-64.806745;86.524066
24;-66.598451;81.856113
24;-66.628516;76.856203
24;-63.108135;73.305581
24;-58.732805;70.885564
24;-56.244332;66.548802
24;-51.723529;64.445742
24;-47.054800;62.656059
24;-42.387228;60.863360
24;-37.427693;60.228528
24;-33.489765;57.147502
24;-29.003992;55.170235
24;-27.228847;50.985954
24;-25.031138;47.102621
24;-23.425909;42.469307
24;-18.576905;41.249818
24;-16.963977;36.517117
24;-12.493166;34.278400
24;-11.007898;29.504096
24;-6.965160;26.561942
24;-3.966345;22.561053
24;0.962914;21.722961
24;3.033055;17.599321
24;3.246727;12.603889
24;1.145291;8.130990
24;0.503876;3.172301
24;3.150193;-0.803158
24;3.934089;-5.741326
24;8.393906;-8.001865
24;10.616325;-12.480800
24;15.544298;-13.326428
24;18.195495;-17.402957
24;21.294897;-20.945021
24;24.931013;-23.372864
24;28.758637;-22.448224
24;32.053722;-23.704312
24;35.153160;-25.326594
24;35.581621;-29.066009
24;34.285848;-32.791650
24;33.312626;-36.721458
24;30.211340;-38.844415
24;26.776646;-40.947615
24;26.240169;-44.958485
24;25.177289;-49.011552
24;22.319182;-52.025874
24;18.447891;-51.472353
24;14.379417;-49.952566
24;10.787736;-47.255884
24;7.777859;-44.469243
24;8.021212;-40.405805
24;10.051600;-36.516573
24;14.236911;-34.761474
24;17.542696;-31.610854
24;19.064852;-27.081290
24;21.658069;-22.974246
24;26.627808;-22.424980
24;31.627181;-22.504170
24;35.676129;-19.570568
24;39.158893;-16.450104
24;39.156787;-11.725488
24;37.581658;-6.980072
24;38.115760;-2.008681
24;42.313843;0.707217
24;44.332982;5.195008
24;48.806806;7.427696
24;53.477004;9.213543
24;55.991948;13.535007
24;58.233837;17.489268
24;62.794538;18.312420
24;66.681710;19.792205
24;70.269647;17.247567
24;70.492611;12.371680
24;67.100510;8.769701
24;63.152198;6.043378
24;58.854595;4.176925
24;57.488207;-0.632752
24;58.345567;-5.233793
24;62.304825;-8.053009
24;67.125701;-9.137243
24;71.439377;-7.289943
24;76.193362;-7.170321
24;79.826031;-4.299473
24;80.153442;0.689796
24;83.432749;4.097706
24;87.897696;6.335023
24;92.724425;7.639893
24;96.737058;5.235191
24;100.868155;4.035737
24;105.113724;4.556282
24;108.099325;2.078849
24;110.485761;-1.260787
24;114.305688;-2.001374
24;115.689095;-5.135266
24;116.224912;-8.334068
24;118.897759;-10.950475
24;119.297843;-14.811586
24;117.995784;-18.714991
24;114.169500;-19.824775
24;109.853655;-19.397317
24;107.177123;-15.905155
24;108.508341;-11.405452
24;107.860651;-7.206898
24;107.414740;-3.453909
24;107.098712;0.524475
24;106.342924;4.749339
24;103.526589;8.123186
24;99.620797;8.192028
24;96.263495;5.972026
24;93.583561;3.663922
24;90.443729;2.853912
24;89.461041;-0.111249
24;90.206220;-3.647469
24;93.121454;-4.932068
24;95.302504;-7.885216
24;98.445822;-9.783920
24;101.628421;-8.485020
24;105.101603;-6.856443
24;108.755186;-5.662988
24;110.510267;-2.805273
24;109.266608;0.503585
24;110.432377;3.570797
24;110.750834;7.014770
24;108.296935;9.610699
24;105.376805;10.743003
24;104.205762;14.153262
24;105.483395;17.625337
24;103.967568;21.536203
24;99.998143;22.386032
24;96.378520;23.791592
24;93.617491;25.828767
24;92.835506;28.825934
24;93.692281;31.673561
24;94.908071;34.158346
24;97.951106;34.580164
24;99.199526;36.998702
24;101.452076;37.212704
24;103.478167;35.534278
24;106.271772;34.397463
24;106.849629;31.773678
24;105.852586;29.666782
24;103.500910;28.292555
24;100.844925;28.724762
24;98.705335;29.771815
24;97.104584;30.987699
24;96.017616;33.083632
24;94.194292;34.462382
24;92.893054;36.529093
24;93.633123;38.425816
24;95.504567;39.437293
24;95.724799;41.425131
24;93.948239;42.930488
24;91.583809;44.470332
24;89.695145;46.142668
24;87.344295;45.920147
24;85.917825;47.685917
24;86.114648;49.995069
24;88.325574;51.199903
24;90.738671;52.260392
24;92.390517;53.870458
24;94.096668;54.914032
24;96.088864;55.090538
24;98.036971;56.557510
24;100.732234;56.205453
24;102.872460;55.524785
24;105.476025;55.333072
24;108.232479;54.477935
24;110.978378;54.707819
24;113.043222;55.719148
24;115.616580;54.651887
24;118.561027;53.939800
24;121.242438;54.772320
24;122.332917;57.483249
24;122.254393;60.417328
24;124.570819;62.574440
24;126.651290;64.454307
24;129.038615;65.129369
24;131.307844;64.926180
24;132.490042;62.743654
24;135.145120;62.236123
24;137.631892;62.838326
24;138.481912;65.083128
24;140.296726;66.185904
24;141.343825;67.994707
24;142.302570;69.807688
24;143.475090;71.620253
24;145.503701;73.035341
24;147.630025;73.770443
24;148.575941;76.158136
24;147.290939;78.585441
24;145.890290;81.119741
24;146.890975;83.773630
24;149.916474;84.595622
25;-43.170869;107.140511
25;-47.178781;104.861878
25;-51.561601;105.973005
25;-55.944307;107.688370
25;-59.767537;110.528431
25;-60.501424;115.135379
25;-61.990971;119.500286
25;-63.537732;123.484637
25;-66.388050;126.431930
25;-70.321399;126.943662
25;-74.250922;127.323526
25;-76.636104;124.325757
25;-78.658929;121.055706
25;-79.043762;117.698105
25;-79.829113;114.492314
25;-78.191058;111.881323
25;-76.711250;108.985633
25;-75.189139;106.352167
25;-72.555528;104.715109
25;-69.140498;105.027554
25;-66.349604;106.145384
25;-63.789614;107.317803
25;-62.590743;110.364172
25;-61.537815;113.247126
25;-61.360556;115.899125
25;-62.390116;117.945012
25;-62.646050;119.928569
25;-62.964785;122.084992
25;-63.767613;124.277635
25;-64.228442;126.789770
25;-66.039624;128.440535
25;-66.113055;131.102669
25;-65.840605;134.095593
25;-67.774771;136.228504
25;-68.471807;139.071366
25;-67.636977;141.379575
25;-65.468349;142.712334
25;-64.164689;145.283023
25;-64.329540;147.829087
25;-64.352103;150.215743
25;-65.908262;151.628557
25;-68.097321;152.513147
25;-70.093443;152.637634
25;-71.744068;151.508280
25;-73.229470;150.169035
25;-73.735668;148.234154
25;-73.076128;146.346031
25;-72.387921;144.267569
25;-70.527599;143.533267
25;-68.715681;142.686535
25;-68.023470;140.487287
25;-66.205377;139.540183
25;-65.284219;137.732782
25;-63.605588;136.645493
25;-61.150137;136.522278
25;-59.187684;137.680101
25;-56.937517;137.964506
25;-54.783609;136.975708
25;-54.438390;134.746174
25;-55.363643;132.845102
25;-57.273721;132.175947
25;-58.620283;130.697174
25;-60.601361;130.971638
25;-62.425210;129.390573
25;-64.779367;128.559267
25;-67.581727;129.615742
25;-69.131471;132.742082
25;-70.797991;135.637104
25;-73.666501;136.972291
25;-77.062725;138.237821
25;-80.577695;137.356915
25;-83.990475;139.287041
25;-87.532913;140.233744
25;-89.031432;143.445354
25;-87.653022;146.572219
25;-85.469174;148.572763
25;-85.717597;151.779346
25;-88.589624;153.414611
25;-89.006105;156.388605
25;-90.868029;158.594593
25;-93.986477;159.038164
25;-97.161237;159.318074
25;-99.526131;161.902357
25;-99.061046;165.596509
25;-98.954738;168.833417
25;-97.154064;171.017735
25;-94.507160;171.322976
25;-91.785593;171.150403
25;-89.361777;170.487336
25;-87.225828;171.667060
25;-85.468371;173.267726
25;-85.518431;175.267099
25;-87.389039;176.530446
25;-89.281413;175.856149
25;-90.722898;174.469744
25;-91.843575;172.813217
25;-93.370969;171.522067
25;-95.310772;172.009061
25;-97.413264;172.760020
25;-99.905631;173.485368
25;-102.259947;175.254171
25;-103.455131;177.746775
25;-105.991438;178.640978
25;-108.129363;180.238786
25;-108.843059;182.999198
25;-109.482460;186.236679
25;-107.253706;189.088919
25;-105.306663;191.661308
25;-102.911606;193.719328
25;-100.496366;195.697052
25;-98.366399;197.722173
25;-98.116006;200.911689
25;-95.131539;202.736340
25;-92.913506;205.474429
25;-89.517310;205.611555
25;-86.036074;206.393740
25;-82.237281;206.222326
25;-79.280782;204.733550
25;-76.137900;204.068146
25;-73.117373;203.129367
25;-70.939382;204.696419
25;-68.488730;206.189241
25;-66.059543;207.187240
25;-63.816810;208.391064
25;-61.116653;208.524329
25;-58.811365;209.354353
25;-57.914499;211.141986
25;-58.271422;213.109880
25;-59.674016;214.855045
25;-61.672652;214.781206
25;-63.655183;213.955407
25;-65.582654;214.500620
25;-67.549638;214.862523
25;-70.015312;215.250916
25;-72.657983;215.260995
25;-75.702442;214.764705
25;-78.770473;214.833290
25;-80.830176;216.586747
25;-81.493638;219.548161
25;-80.494303;222.140244
25;-79.186035;224.926279
25;-77.164600;226.560413
25;-75.737069;228.269684
25;-73.763654;229.114873
25;-71.824641;229.605004
25;-69.478060;229.946722
25;-67.005321;230.865140
25;-64.206310;231.613380
25;-61.987755;233.798180
25;-59.401839;234.858862
25;-57.043033;233.351250
25;-54.891867;231.633515
25;-54.262080;228.789354
25;-53.720966;225.614657
25;-54.386681;222.664991
25;-52.438662;220.271934
25;-49.575142;219.011767
25;-46.679621;220.738267
25;-46.156479;223.936174
25;-48.276524;226.499767
25;-48.934014;230.185115
25;-47.736521;233.318415
25;-46.841871;236.821578
25;-46.821771;240.712116
25;-44.063260;242.776473
25;-43.400073;246.571863
25;-46.160368;249.586327
25;-48.862361;252.068249
25;-52.019535;253.286776
25;-53.574688;256.329058
25;-54.520303;259.579787
25;-55.186898;263.060644
25;-58.739182;264.547350
25;-62.069405;263.668938
25;-63.551301;260.709182
25;-65.618786;257.977005
25;-67.775916;255.570736
25;-69.082375;252.561349
25;-70.138143;249.092352
25;-70.949278;245.153225
25;-71.497822;240.847091
25;-69.466683;236.998461
25;-70.255435;232.835284
25;-70.402643;228.657648
25;-69.241986;225.066459
25;-70.509936;221.886181
25;-68.564352;219.019600
25;-65.368444;217.842518
25;-63.231271;215.503195
25;-62.952724;211.900479
25;-62.674286;208.455424
25;-61.427797;204.836897
25;-61.764156;200.976778
25;-60.190807;197.308206
25;-60.836186;192.932675
25;-63.646902;190.081096
25;-66.307028;187.592905
25;-66.006109;183.951544
25;-63.502112;180.897115
25;-64.157395;177.271287
26;-37.073812;112.361694
26;-39.975942;112.006337
26;-42.863354;113.592435
26;-45.537432;115.087968
26;-46.976403;118.061035
26;-48.480210;120.636943
26;-50.879485;122.012258
26;-52.388077;124.049751
26;-55.368528;124.369969
26;-58.405979;124.785765
26;-61.619118;124.987768
26;-64.263399;127.597489
26;-67.858316;129.750949
26;-70.425662;133.337882
26;-74.491057;135.293212
26;-78.779426;133.488748
26;-82.643175;130.315194
26;-85.017600;126.148626
26;-89.378261;124.772520
26;-93.985286;124.199236
26;-97.150559;120.720888
26;-100.835837;118.505942
26;-101.717110;113.814698
26;-106.135771;111.474733
26;-108.722852;107.196064
26;-113.332640;106.094334
26;-116.600925;103.109872
26;-117.806046;98.382243
26;-118.826848;93.932410
26;-119.565266;89.851815
26;-122.228933;87.168761
26;-123.901992;84.221615
26;-125.619512;80.786184
26;-127.209179;77.469841
26;-127.957278;73.369397
26;-125.147001;70.476958
26;-125.797925;66.211034
26;-127.874276;61.882578
26;-131.221301;58.758381
26;-134.753977;55.630022
26;-134.548410;51.144549
26;-136.337310;47.124659
26;-138.604377;42.935436
26;-141.358745;38.805800
26;-146.330886;38.278719
26;-150.691495;39.635292
26;-152.056588;44.110725
26;-154.836189;47.727198
26;-155.674658;52.630811
26;-159.075019;55.696772
26;-158.369485;60.276771
26;-160.063529;64.444332
26;-159.939758;68.716872
26;-157.592802;71.780920
26;-156.304792;75.166331
26;-155.201621;78.328704
26;-156.645975;81.565431
26;-160.263903;82.885960
26;-164.007811;84.808606
26;-168.285907;84.396294
26;-172.391677;82.953686
26;-175.441683;79.747184
26;-180.340931;79.373460
26;-184.357679;77.285671
26;-187.733122;74.984261
26;-191.714687;75.832625
26;-193.739030;79.707060
26;-195.221773;83.883260
26;-196.568372;87.858128
26;-194.758626;91.162139
26;-196.048090;94.426965
26;-195.224837;97.705558
26;-192.215979;99.830098
26;-188.245410;100.637508
26;-184.844491;101.833187
26;-181.685680;100.808326
26;-179.154570;102.621738
26;-176.423095;102.031725
26;-173.926431;103.959693
26;-173.826866;107.506316
26;-176.026174;110.780771
26;-179.969652;110.725288
26;-183.081637;113.760230
26;-185.068563;117.592440
26;-186.508873;121.772843
26;-190.873913;123.195535
26;-194.809646;125.371586
26;-199.476084;124.438091
26;-203.892884;122.094616
26;-208.641613;122.823901
26;-212.381089;119.937959
26;-216.832850;118.989014
26;-220.416643;121.417572
26;-223.530737;123.887663
26;-227.411831;125.912187
26;-228.801275;129.659461
26;-231.607062;132.066962
26;-234.427279;133.808613
26;-237.701683;133.730537
26;-239.369145;136.133125
26;-240.872726;138.161237
26;-242.942465;139.694339
26;-245.163122;139.354794
26;-247.156841;139.513167
26;-248.903932;138.539682
26;-250.864215;138.936283
26;-251.645530;140.878361
26;-251.176910;143.355572
26;-251.860763;145.662619
26;-251.179228;148.263005
26;-251.997576;150.302626
26;-252.386517;152.628821
26;-251.738492;155.279990
26;-253.779143;157.494967
26;-256.568775;157.837533
26;-259.184504;155.965243
26;-262.429548;156.026359
26;-264.496571;158.823895
26;-263.769572;162.231582
26;-264.801569;165.361137
26;-267.530885;167.428543
26;-269.540641;170.347432
26;-268.396480;173.409385
26;-269.883832;176.150463
26;-271.492650;178.972121
26;-270.664931;182.401245
26;-271.414945;185.820238
26;-269.422293;189.053497
26;-265.745274;189.510764
26;-261.643008;189.804009
26;-258.599808;192.057067
26;-255.273371;194.532381
26;-252.769024;198.006373
26;-249.246356;199.570707
26;-245.669102;200.064660
26;-243.708417;202.517275
26;-242.416378;205.187506
26;-243.852336;208.324136
26;-246.451097;211.201956
26;-248.997240;214.663336
26;-248.593513;219.229312
26;-248.445382;223.898367
26;-248.392116;228.443863
26;-249.382086;232.519765
26;-252.524665;235.269802
26;-256.140256;236.187481
26;-258.847846;238.272357
26;-262.095128;237.814156
26;-265.184572;239.914478
26;-268.609821;238.545076
26;-272.053299;236.317886
26;-273.448943;232.765387
26;-274.652288;229.200874
26;-277.437812;226.712980
26;-278.608847;222.841810
26;-279.932174;218.692851
26;-283.744298;216.437297
26;-288.073919;218.025179
26;-292.755119;219.192328
26;-295.330870;223.215104
26;-294.041525;227.868072
26;-293.999206;232.867893
26;-297.666441;236.266627
26;-302.587416;237.152071
26;-305.882608;240.856172
26;-309.973561;243.726004
26;-313.929658;246.783665
26;-318.243589;249.311511
26;-323.228109;248.918372
26;-326.950624;245.677982
26;-327.471374;240.705174
26;-328.894414;235.911954
26;-333.299220;233.546012
26;-338.033796;234.344811
26;-340.763152;238.408942
26;-340.178570;243.113228
26;-338.393645;247.231040
26;-334.497184;250.244989
26;-329.498268;250.140862
26;-325.769354;246.809917
26;-320.800538;246.452668
26;-318.259713;242.620929
26;-314.801912;239.766201
26;-311.353518;236.992260
26;-308.165302;233.828899
26;-306.079213;229.450425
26;-307.337530;224.611350
26;-310.481754;220.812948
26;-310.361050;216.008678
26;-310.672510;211.018389
26;-311.621401;206.470023
26;-311.677711;202.285583
26;-309.194785;198.920537
26;-307.008949;194.940021
26;-303.145571;193.185725
26;-300.342267;190.647278
26;-297.071627;191.140657
26;-295.032719;188.889172
26;-293.576002;186.708343
26;-291.670528;185.345297
27;-38.001836;115.096509
27;-36.708188;112.085482
27;-33.614526;111.438722
27;-31.104828;108.922677
27;-27.704432;107.236369
27;-23.657995;108.293986
27;-21.248456;112.013324
27;-17.962596;114.496111
27;-16.645486;118.263854
27;-13.587608;120.242830
27;-10.418904;120.834955
27;-7.323797;119.186241
27;-4.258035;118.917889
27;-1.516402;119.222148
27;1.132029;119.589078
27;3.123196;120.918862
27;3.463089;123.641548
27;3.970209;126.577837
27;3.916644;129.550006
27;5.648376;131.420012
27;7.301715;133.941446
27;9.908885;133.987529
27;11.858286;136.194326
27;14.418953;138.027295
27;14.763589;141.364332
27;13.940034;144.397454
27;11.244850;146.053360
27;8.229651;147.996557
27;6.377555;151.180376
27;6.595948;155.349706
27;5.561113;159.480472
27;7.845560;163.552877
27;7.853866;168.398079
27;10.331054;172.741297
27;14.281269;175.806554
27;19.238583;175.154602
27;23.341621;178.012063
27;27.620985;180.597994
27;31.892467;182.061025
27;35.985502;181.011643
27;39.109511;183.699153
27;39.721481;187.464798
27;42.365211;190.159050
27;44.965132;192.420694
27;47.294047;194.567225
27;47.033776;197.945611
27;44.508577;199.419402
27;43.250928;202.321869
27;41.793450;205.496915
27;38.925739;207.840033
27;36.352866;211.091113
27;33.674476;214.812741
27;29.118439;216.845516
27;27.696568;221.524152
27;25.778870;225.917342
27;26.590371;230.697517
27;26.214158;235.683343
27;23.729071;240.022046
27;23.013977;244.970646
27;20.414428;248.779087
27;19.263681;253.052106
27;20.712018;256.764597
27;24.294709;257.750249
27;27.988537;256.675429
27;32.001571;256.528853
27;35.427388;259.033456
27;39.277280;258.799950
27;41.591078;256.236212
27;44.990428;256.349049
27;47.650150;258.981211
27;51.719852;259.358214
27;54.494782;262.923569
27;56.961972;266.536470
27;61.178796;267.954988
27;62.542071;272.285557
27;67.034575;274.480415
27;71.546620;274.092389
27;75.290525;271.253568
27;77.498889;266.767686
27;81.592767;263.897118
27;85.070493;260.304706
27;88.692797;256.858126
27;93.639225;257.588091
27;98.535389;258.601786
27;102.506937;260.791412
27;103.985642;265.381200
27;107.668775;267.783780
27;112.039582;266.997453
27;116.483285;266.512016
27;121.381367;266.911193
27;125.925371;265.144648
27;130.717542;266.571218
27;134.540309;263.835893
27;134.410574;258.981015
27;135.653262;254.137904
27;139.371754;250.805089
27;144.249449;249.705957
27;148.636168;252.105268
27;153.487929;251.011398
27;155.643550;246.948211
27;160.085645;246.266006
27;164.583299;244.777965
27;168.869744;247.352143
27;173.597532;248.721043
27;178.551723;248.045767
27;181.087921;243.736742
27;183.707264;239.910415
27;182.710370;235.710993
27;181.851655;231.574924
27;184.238909;228.147953
27;184.001528;223.563260
27;184.758237;219.359000
27;183.675350;214.821121
27;179.039734;212.947339
27;175.609498;209.309554
27;171.747104;206.134351
27;170.299349;201.348538
27;172.388453;196.805891
27;174.508532;192.523965
27;178.538897;190.973436
27;182.469536;189.194623
27;186.370873;189.502231
27;190.031125;188.375330
27;193.284029;190.251408
27;197.524074;189.955151
27;200.951271;187.596646
27;205.073780;186.760828
27;208.852280;187.723950
27;212.280818;186.992026
27;213.986760;184.457315
27;216.712515;183.529955
27;217.356424;181.179653
27;217.351900;178.622898
27;218.156717;175.902971
27;217.388945;172.730909
27;216.869371;169.516373
27;215.872675;166.459067
27;215.819084;163.201216
27;213.864003;160.174117
27;211.598056;157.744717
27;208.491482;156.470593
27;204.671088;156.218844
27;202.371109;152.943900
27;203.146863;149.160216
27;206.225805;146.899441
27;209.540585;144.327151
27;210.900751;140.204175
27;212.057296;136.237340
27;215.461649;133.522009
27;216.327670;129.443277
27;219.542780;126.691097
27;220.846226;122.418471
27;221.360001;118.483869
27;222.889293;115.159598
27;225.130424;111.662215
27;224.653180;107.868656
27;222.087077;105.730346
27;219.480156;103.373461
27;219.932113;99.678673
27;217.149008;97.057513
27;217.501739;93.639599
27;214.731026;91.114897
27;211.481968;91.304499
27;208.560790;91.705615
27;206.057909;89.776945
27;205.729669;86.588140
27;207.601627;83.831284
27;211.256650;83.612421
27;214.351493;86.247752
27;214.822722;90.435141
27;218.393011;92.881957
27;222.635159;92.516144
27;225.410544;95.171952
27;228.716831;97.061449
27;231.101956;99.706681
27;234.874436;99.374539
27;239.077721;99.026221
27;243.220936;99.256810
27;247.087186;101.213559
27;250.736300;102.888498
27;253.795317;104.957404
27;254.615723;108.230635
27;252.775181;110.707828
27;250.213362;112.169152
27;247.970527;114.004190
27;246.336598;116.327914
27;244.493960;118.731277
27;241.337415;120.144751
27;240.477414;123.124844
27;240.708223;125.802907
27;241.277099;128.692506
27;242.269328;131.804730
27;242.276700;134.905328
27;242.114213;137.538384
27;243.409575;140.110992
27;246.139074;141.645065
27;249.088309;141.050715
27;251.839332;139.943346
27;254.587660;141.413553
27;257.481220;142.289904
28;-44.968217;108.768531
28;-48.849107;107.196904
28;-52.952862;105.429041
28;-54.784561;101.703986
28;-52.530099;97.686965
28;-48.260770;97.181768
28;-46.306586;93.652787
28;-41.936177;92.668011
28;-39.243038;89.349316
28;-36.547314;86.168621
28;-34.427174;82.803375
28;-31.695337;79.472979
28;-27.085015;79.982374
28;-23.688416;77.075044
28;-22.924880;72.392093
28;-18.560503;70.014167
28;-14.822528;67.431810
28;-13.579503;62.708270
28;-9.920735;59.300423
28;-9.499756;54.318177
28;-7.747375;50.130763
28;-3.540394;49.288395
28;-1.499639;45.476419
28;1.569492;42.154588
28;1.912164;37.248137
28;0.452238;32.466023
28;-3.710630;29.696451
28;-7.885586;26.945134
28;-12.881046;26.732106
28;-17.141892;24.980568
28;-19.091337;20.719544
28;-22.940138;17.527880
28;-27.769774;16.233808
28;-32.621749;15.026192
28;-37.163360;17.117548
28;-38.337426;21.977751
28;-40.912034;26.263937
28;-40.619072;30.800948
28;-42.486635;34.759598
28;-44.529139;38.477585
28;-46.605935;42.008347
28;-50.248647;43.278983
